config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.3814,2.6111,2.8462,2.499948378340827,1,1,2
2,2.5247,2.793,3.065,2.742149765854628,1,1,2
3,2.5711,2.8772,3.1938,2.864549903602412,0,1,1
4,2.5164,2.7943,3.0809,2.7408009943505034,0,1,1
5,2.4897,2.7427,2.9992,2.673782023139463,1,0,1
6,2.5389,2.8501,3.1794,2.819887218586534,0,1,1
7,2.4446,2.7209,3.0108,2.629871440337665,0,1,1
8,2.4682,2.7234,2.984,2.64469301930092,1,1,2
9,2.4099,2.6589,2.9204,2.5538211302475204,0,1,1
10,2.4479,2.6977,2.961,2.608882559683099,1,0,1
11,2.6626,3.0105,3.3792,3.0971998174313886,2,0,2
12,2.6142,2.9499,3.3026,2.9868318004470518,0,0,0
13,2.4527,2.7161,2.9903,2.6294110315553394,0,0,0
14,2.5434,2.8323,3.1319,2.796091199036053,1,1,2
15,2.4268,2.6633,2.9063,2.5682923640823576,2,1,3
16,2.4559,2.7415,3.043,2.656481800287942,0,1,1
17,2.4753,2.7509,3.0469,2.674394338570926,2,0,2
18,2.709,3.0742,3.4557,3.220948668687436,0,1,1
19,2.4886,2.7595,3.0371,2.6911200708037746,0,1,1
20,2.6359,2.9619,3.3001,3.004711079899304,1,0,1
21,2.8908,3.3151,3.7602,3.801864932397149,1,1,2
22,2.5406,2.8253,3.1243,2.785816107413797,1,0,1
23,2.4742,2.7209,2.9747,2.644581431647426,0,1,1
24,2.462,2.7163,2.9879,2.6329536183508937,1,1,2
25,2.6488,2.9876,3.3523,3.0544091445523187,1,1,2
26,2.4263,2.6912,2.9732,2.590889208088909,1,1,2
27,2.4328,2.6759,2.9404,2.5799247244254127,0,1,1
28,2.5186,2.7795,3.0448,2.724356231176471,1,1,2
29,2.5775,2.896,3.231,2.894555248704223,2,1,3
30,2.3396,2.5409,2.7461,2.4255077393141256,1,1,2
31,2.2898,2.4653,2.6447,2.348319325484011,1,0,1
